-82.3060302734375,125.85486602783203,0.0,0.0,0.0,0.0,1.0
-82.3060302734375,125.85486602783203,0.0,0.0,0.0,0.6701030186074051,0.7422681082016415
-82.2518302734375,126.38386602783203,0.0,0.0,0.0,0.6701030186073962,0.7422681082016495
-82.1976302734375,126.91286602783204,0.0,0.0,0.0,0.6700932985391682,0.7422768831459708
-82.1434162734375,127.44186602783203,0.0,0.0,0.0,0.6700516681660904,0.7423144630059686
-82.0891423134375,127.97086602783203,0.0,0.0,0.0,0.6700958296509703,0.742274598167267
-82.0349319590375,128.49986602783204,0.0,0.0,0.0,0.6701020121555764,0.7422690168025659
-81.9807305094215,129.02886602783204,0.0,0.0,0.0,0.6701028777041894,0.7422682354058836
-81.92653030647527,129.55786602783203,0.0,0.0,0.0,0.6701029988809466,0.7422681260102457
-81.87233027806279,130.08686602783203,0.0,0.0,0.0,0.6516451278858636,0.7585239793853695
-81.79260756770483,130.60977915384927,0.0,0.0,0.0,0.5474565361160656,0.8368341180089391
-81.57805204906201,131.10053619416908,0.0,0.0,0.0,0.5325524853821841,0.8463969815123743
-81.34461993725931,131.58679138249127,0.0,0.0,0.0,0.530469870045643,0.8477037908218641
-81.10854510241423,132.0724163115338,0.0,0.0,0.0,0.5301784080216366,0.8478861100806186
-80.87210028634321,132.55795300427718,0.0,0.0,0.0,0.5301376054511815,0.8479116223324736
-80.63560367290056,133.04347734393866,0.0,0.0,0.0,0.5501697871633682,0.8350528158701186
-80.42470651420608,133.5345268281514,0.0,0.0,0.0,0.654266183275562,0.7562643462586537
-80.34907091198885,134.0547737559412,0.0,0.0,0.0,0.6676068117072356,0.7445140327502898
-80.2918,134.579,0.0,0.0,0.0,0.6701644963198187,0.7422126028789889
-80.2382,135.103,0.0,0.0,0.0,0.6701660983408824,0.7422111563662721
-80.1845,135.628,0.0,0.0,0.0,0.6701660983408845,0.7422111563662702
-80.1308,136.153,0.0,0.0,0.0,0.5045573634678401,0.8633781714697112
-79.7308,136.863,0.0,0.0,0.0,0.6060783462972432,0.7954049523039185
-79.561,137.48,0.0,0.0,0.0,0.60074577481506,0.7994401253639032
-79.382,138.098,0.0,0.0,0.0,0.5811293209091056,0.8138112265014054
-79.1689,138.719,0.0,0.0,0.0,0.5196834439798738,0.8543588930029449
-78.8442,139.346,0.0,0.0,0.0,0.3742049465172665,0.9273460292695547
-78.1689,139.997,0.0,0.0,0.0,0.3245822024557748,0.9458574913003325
-77.3822,140.609,0.0,0.0,0.0,0.2800228142696437,0.9599933455438682
-76.5761,141.123,0.0,0.0,0.0,0.24199959793430587,0.9702763496033665
-75.7959,141.538,0.0,0.0,0.0,0.20257560241196076,0.9792666262604027
-75.0648,141.854,0.0,0.0,0.0,0.17060466582325434,0.9853395597454391
-74.3729,142.101,0.0,0.0,0.0,0.1524567238284322,0.988310147352288
-73.7021,142.313,0.0,0.0,0.0,0.14536382006047974,0.9893782693274724
-73.0395,142.512,0.0,0.0,0.0,0.04618939577977381,0.9989327002944189
-72.3705,142.574,0.0,0.0,0.0,0.04536788595002824,0.9989703473699433
-71.8651,142.62,0.0,0.0,0.0,0.04633875479686032,0.9989257829307824
-71.3596,142.667,0.0,0.0,0.0,0.04633875479686032,0.9989257829307824
-70.8541,142.714,0.0,0.0,0.0,0.04633875479686032,0.9989257829307824
-70.3486,142.761,0.0,0.0,0.0,0.04633875479686032,0.9989257829307824
-69.8431,142.808,0.0,0.0,0.0,0.046338754796859026,0.9989257829307824
-69.3376,142.855,0.0,0.0,0.0,0.04633875479686032,0.9989257829307824
-68.8321,142.902,0.0,0.0,0.0,0.04536788595005736,0.998970347369942
-68.3267,142.948,0.0,0.0,0.0,0.04633875479686032,0.9989257829307824
